link,source,bias,topic,titles,content,Country,title,negative,neutral,positive,neg,neu,pos,original_compound
https://www3.nhk.or.jp/news/html/20241214/k10014667801000.html,nhk,center,International,フランス 新首相バイル氏 左派や右派に対し協力呼びかける,フランス 新首相バイル氏 左派や右派に対し協力呼びかけるフランスのマクロン大統領は、内閣不信任決議案の可決を受けて今月5日に辞職したバルニエ首相の後任に、ベテランの政治家で与党連合の一角を占める中道政党の党首のバイル氏を任命しました。バイル氏は、1990年代に当時のシラク大統領のもとで閣僚を務めたこともある、73歳のベテラン政治家です。マクロン大統領の与党は、ことし7月の議会下院の選挙で左派や極右政党に躍進を許して、多数派を握れないまま厳しい政権運営が続いていて、首相はことし3回替わる異例の事態となっています。バイル氏は13日、フランス社会や政治にいくつもの深刻な分断が存在すると指摘した上で「和解こそが成功への唯一の道だ」と述べ、左派や右派に対して協力を呼びかけました。バイル氏の起用について、左派や極右の政党からは「マクロン大統領のやり方の継続だ」という反発が出る一方、まずは状況を見守りたいという意見も出ています。バイル氏は早速組閣に着手し、来年度の予算案の審議などを再開する見込みで、事態の打開につながるのか注目されます。,Japan,,0.041365716606378555,0.8773304224014282,0.08130384236574173,,,,0.039938125759363174
https://www3.nhk.or.jp/news/html/20241214/k10014644611000.html,nhk,center,International,【詳細】ロシア ウクライナに軍事侵攻（12月14日の動き）,【詳細】ロシア ウクライナに軍事侵攻（12月14日の動き）ウクライナ各地にミサイル攻撃 ロシアは攻撃への報復と主張 ウクライナのゼレンスキー大統領は13日、SNSで、ロシアによる巡航ミサイルや弾道ミサイルなどあわせて93発を使った攻撃があり、このうち少なくとも1発は北朝鮮製だったと発表しました。ウクライナ側はミサイル81発を迎撃し、このうち11発は欧米が供与したF16戦闘機で迎撃したとしています。今回の攻撃ではミサイルのほか無人機およそ200機も使われたということで、ゼレンスキー大統領は「エネルギー施設に対する最大規模の攻撃のひとつだ」と非難しました。ウクライナ国営の電力会社「ウクルエネルゴ」は、エネルギー施設を狙った大規模な攻撃はことしに入ってこれで12回目だとして、完全な復旧までには時間がかかり、深刻な電力不足に陥っているとしています。今回の攻撃について、ロシア国防省は13日、エネルギー施設を標的にしたことを認めたうえで、ウクライナ軍がアメリカから供与された射程の長いミサイル、ATACMSで、今月11日、ロシア南部のタガンログにある軍用飛行場を攻撃したことへの報復だと主張しました。ロシア国防省は、ウクライナによる今月11日のATACMSでの攻撃に対し、報復措置をとると示唆していました。,Japan,,0.9983626008033752,0.0007483675144612789,0.0008890419267117977,,,,-0.9974735588766634
https://www3.nhk.or.jp/news/html/20241214/k10014667781000.html,nhk,center,International,“トランプ氏 安倍元首相の妻 昭恵さんと夕食会を予定”米報道,“トランプ氏 安倍元首相の妻 昭恵さんと夕食会を予定”米報道アメリカのCNNテレビとロイター通信が関係者の話として伝えたところによりますと、トランプ次期大統領は、15日、南部フロリダ州にある自宅で、安倍元総理大臣の妻の昭恵さんとプライベートな夕食会を開く予定だということです。夕食会にはメラニア夫人も出席する予定だとしています。また、今回の夕食会は、政府ルートではなく、2人の直接のやりとりによって設定されたものだということです。日本の石破総理大臣は先月中旬、国際会議で南米を訪問したあとに、トランプ氏との会談を調整しましたが、トランプ氏側から、就任前に各国首脳との正式な会談は行わない方針を伝えられたことなどから、会談は見送られました。安倍元総理大臣は、トランプ氏が2016年の大統領選挙に勝利したあと、最初に会った外国の首脳で、その後、トランプ氏との間で良好な関係を築いたことで知られます。CNNテレビによりますと、トランプ氏は、安倍元総理大臣が2年前に銃撃によって亡くなったあとも、昭恵夫人とは電話で連絡を取るなど、親密な関係を維持してきたということです。,Japan,,0.11908532679080963,0.49179843068122864,0.3891162872314453,,,,0.2700309604406357
https://www3.nhk.or.jp/news/html/20241214/k10014667831000.html,nhk,center,International,モルドバ 非常事態宣言へ “ロシア天然ガス供給停止のおそれ”,モルドバ 非常事態宣言へ “ロシア天然ガス供給停止のおそれ”旧ソビエトのモルドバの議会は13日、今月16日から60日間にわたって非常事態宣言を発令する法案を可決しました。モルドバは隣国のウクライナ経由で輸入しているロシア産の天然ガスに依存していますが、ウクライナは、この天然ガスについて今月31日で終了するロシアとの輸送契約を延長しないとしています。このため、ロシアからの供給が止まった場合、天然ガスに発電を頼るモルドバではエネルギー不足になることが懸念されていて、モルドバ政府は「人道危機につながる」と危機感を示しています。モルドバでは、欧米寄りのサンドゥ大統領が再選を果たした先月の大統領選挙で、ロシア側が選挙介入を行ったと、欧米諸国やモルドバ政府が厳しく批判しています。天然ガスの供給をめぐる問題についても、モルドバ側は、ロシアはウクライナ経由でなくてもルーマニアなどを経由したルートで供給できると主張していて、レチャン首相は「ロシアがモルドバの情勢を不安定化させようとしている」と強く非難しています。,Japan,,0.9772118330001831,0.017956748604774475,0.004831398371607065,,,,-0.972380434628576
https://www3.nhk.or.jp/news/html/20241214/k10014667671000.html,nhk,center,International,石破首相 “欧州とインド太平洋の安全保障 ますます密接に”,石破首相 “欧州とインド太平洋の安全保障 ますます密接に”G7各国の首脳によるテレビ会議は、日本時間の13日夜から14日未明にかけて1時間余り開かれ、日本からは石破総理大臣が出席しました。この中で石破総理大臣は、ロシアによるウクライナ侵攻をめぐり「兵士の派遣を含めたロシアと北朝鮮の軍事協力の進展を深刻に懸念する。インド太平洋地域の安全保障にも直接影響する」と指摘しました。その上で、日本として、ロシアに軍事転用可能な物資を提供するなど制裁のう回に関与した第三国の団体などへの追加制裁を検討するほか、ウクライナに対しては越冬支援や復旧・復興の支援に引き続き取り組む考えを示しました。そして、ウクライナの公正かつ永続的な平和の実現が必要だとして、G7が結束して支援を続けるべきだと強調しました。一方、中東情勢では、シリアでアサド政権が崩壊したことを受けて、国際社会が平和的で安定した政権移行のプロセスを支えていく必要があるという認識を示しました。また、インド太平洋地域の情勢をめぐっては、覇権主義的な動きを強める中国を念頭に、同志国による協力を一層強化することが重要だと訴えました。さらに石破総理大臣は「法の支配に基づく国際秩序を維持・強化することがG7の最も重要な役割だ。ヨーロッパと中東、インド太平洋の安全保障がますます密接に関連するようになっており、引き続き協力したい」と呼びかけました。,Japan,,0.10365980863571167,0.6920751333236694,0.20426510274410248,,,,0.10060529410839081
https://www3.nhk.or.jp/news/html/20241214/k10014667841000.html,nhk,center,International,“北朝鮮 IT技術者使い不正に収入得る”米司法当局 14人を起訴,“北朝鮮 IT技術者使い不正に収入得る”米司法当局 14人を起訴起訴状などによりますと、中国とロシアに拠点を置く北朝鮮のフロント企業2社は、IT技術者少なくとも130人を動員し、国籍などを偽ってアメリカの企業や団体からリモートワークの仕事を受注して、その収益を北朝鮮側に送金していたということです。去年までのおよそ6年間で少なくとも8800万ドル、日本円で135億円余りを不正に得ていたとして、司法当局は12日、フロント企業の代表など北朝鮮国籍の14人をアメリカによる制裁措置違反などの罪で起訴したと発表するとともに、最高500万ドルの報奨金をつけて情報提供を呼びかけています。これらの企業はIT技術者を組織内で「IT戦士」と呼び、ボーナスや賞品で業績を競わせていたということで、司法当局は北朝鮮の核兵器やミサイル開発の資金源になっている可能性を指摘しています。FBIの捜査官は「これは氷山の一角にすぎない。北朝鮮政府は毎日、アメリカ企業に対して同じ手口を実行するために、何千人ものIT技術者を訓練し、配備している」として、リモートワークの従業員の審査などを厳格にするよう、企業に注意を呼びかけています。,Japan,,0.9990814924240112,0.0001617076195543632,0.0007567015127278864,,,,-0.9983247909112833
https://www3.nhk.or.jp/news/html/20241214/k10014667591000.html,nhk,center,International,シリア 国連“暫定政権注視” 反政府勢力指導者は結束呼びかけ,シリア 国連“暫定政権注視” 反政府勢力指導者は結束呼びかけシリアでは今月8日、半世紀以上続いた独裁的なアサド政権が崩壊し、反政府勢力を率いた「シリア解放機構」のもとで暫定政権が発足しました。シリア情勢をめぐっては、アメリカのブリンケン国務長官が反政府勢力を支援してきた隣国トルコを訪れるなど、各国の動きが活発になっていますが、国連でシリア問題を担当するペデルセン特使の報道官は13日の会見で「いくつかの側面で当座の安定に向けた進展はあったが、状況は依然としてとても流動的だ」と述べ、暫定政権の行方を注視する必要があるとの認識を示しました。一方で、暫定政権を主導するシリア解放機構のジャウラニ指導者は13日、SNSに投稿されたビデオ声明で「革命の勝利を祝福するため外に出よう。そして、この国の建設に取りかかろう」と述べ、国民に結束を呼びかけました。シリア解放機構は国連などからテロ組織に指定されていますが、今回のビデオ声明でジャウラニ指導者は、軍服のような服装ではなく白いシャツを着ていて、従来のイメージや国内外の不安を払拭するねらいもありそうです。アサド政権の崩壊後 初めての休日 首都では多くの人が集まり喜ぶ半世紀以上続いたアサド政権が崩壊したシリアでは、13日は政権が崩壊してから初めての休日で、イスラム教の金曜礼拝が各地で行われました。このうち首都ダマスカスでは、旧市街の中にあるモスクの付近や中心部の広場に多くの人が集まり、喜びをあらわにしていました。反政府勢力が支配してきた北西部のイドリブからダマスカスに来たという男性は、広場でインタビューに応じ「今ここにいられることがとても幸せです。全員が一つになり、国を一から再建しようと、すべてのシリア人に呼びかけたいです」と話していました。また、北部のアレッポの中心部でも多くの人が集まり、踊るなどして喜ぶ様子が見られました。イスラエル 占領したシリア側の山頂に駐留続ける準備を軍に指示イスラエルのカッツ国防相は13日、声明を発表し、アサド政権の崩壊後にイスラエル軍が占領したシリア側のヘルモン山の山頂に、冬の間、駐留を続ける準備をするよう、軍に指示したことを明らかにしました。声明でカッツ国防相は「シリアで起きていることを考慮すると、ヘルモン山の山頂にとどまることは、安全保障上、極めて重要な意味がある」としています。またカッツ国防相は、ネタニヤフ首相とともに双眼鏡でヘルモン山の山頂を眺める写真もSNSのXに投稿し「51年ぶりにイスラエルの支配下に戻ったシリアのヘルモン山の山頂を見渡した。刺激的で歴史的な瞬間だ」と書き込みました。標高2800メートル余りのヘルモン山はシリア側を見渡せる軍事的要衝で、1973年の第4次中東戦争ではイスラエルとシリアが領有権をめぐって激しい戦闘を繰り広げました。イスラエル軍によるシリアとの緩衝地帯への部隊の展開をめぐって、イスラエル政府はイスラム過激派から国を守るための一時的な措置だとしています。これに対し、国連のグテーレス事務総長は12日に声明を発表し、イスラエル軍の行動について「シリアの主権と領土に対する広範囲に及ぶ侵害だ」として深い懸念を示したうえで、緩衝地帯からの撤退を求めるなど、批判も強まっています。,Japan,,0.185674250125885,0.09633253514766693,0.7179932594299316,,,,0.5323190093040466
https://www3.nhk.or.jp/news/html/20241213/k10014666451000.html,nhk,center,Business,中国経済減速 日中金利逆転の意味するもの【中国経済コラム】,中国経済減速 日中金利逆転の意味するもの【中国経済コラム】14年ぶりに金融政策スタンス転換「より積極的な財政政策と適度に緩和的な金融政策を実施していく」12月9日、習近平国家主席が主宰して中国共産党の政治局会議を開き、来年の経済政策の方針を示しました。注目されたのは金融政策のスタンス。2011年以降、中立的な「穏健」という表現が使われてきましたが、これを「適度に緩和的」に変更したのです。この表現が使われるのはリーマンショック後に政府が経済対策に力を入れた2009年から2010年以来で、習近平指導部は12日に重要会議、「中央経済工作会議」を開き、これを正式に決定しました。実際には中国人民銀行は、ことし複数回利下げするなど、金融緩和に踏み出しています。しかし、利下げは銀行の収益の悪化や人民元安を招き、資金の流出にもつながりかねないことから、その余地は限られているとみられてきました。しかし、不動産不況の長期化や厳しい雇用情勢を背景に内需が停滞。消費者物価指数も0％台と、デフレへの懸念が続く中、潘功勝総裁は12月2日に北京で行った講演で「来年も金融緩和を継続する」と強調。指導部のお墨付きを得たことで、さらに大胆な金融緩和に踏み切る可能性が出てきています。30年もの国債利回りで日中逆転金融緩和の拡大は、中国国債の利回り低下を招いています。中国の債券市場で10年ものの長期国債の利回りは1年前の去年12月には2％台後半で推移していましたが、現在は1.7％台まで低下。同様に超長期の30年ものの国債の利回りも低下しています。1年前は3％前後でしたが、11月には2.2％台に、そして12月に入ると2.0％台前半にまで低下しました。こうした中、11月中旬、30年ものの国債の利回りが日本の利回りを下回る事態が起きました。日本国債の利回りは日銀の利上げ観測などもあって、中国とは対照的に上昇傾向が続いていました。高い成長を続けてきた中国の金利が長らくデフレに苦しんだ日本の金利を下回ったのは2005年3月以来。ただ、2005年当時の中国の超長期国債の流動性は極めて低く、実体経済を反映せずに利回りが急低下することもあったため、実質的には利回りの日中逆転は初めてと市場関係者の間で言われています。行き場を失ったマネーが流入中国のことし7月から9月までのGDP＝国内総生産の伸び率は＋4.6％。成長率は鈍化しているものの、日本よりもはるかに高い水準です。それにもかかわらず、なぜ「経済の体温」とも言われる金利の低下と日中逆転が生じたのでしょうか。複数の国際金融関係者や市場関係者は、中国国内に有望な投資先がないことを理由に挙げています。不動産価格の下落に歯止めがかからない中、企業や個人の資金需要は低迷。ことし7月には新規の人民元建ての銀行融資が15年ぶりの低い水準となりました。景気減速で企業業績も振るわず、株式市場も不安定な値動きが続いています。不動産不況によってマネーが行き場を失い、比較的安定した利回りが見込める国債に流れ込んでいるのです。高成長終焉 転換期の中国中長期的な経済成長の鈍化も影響しています。IMF＝国際通貨基金は2029年の中国の成長率は3.3％まで鈍化するという見通しを示しています。民間のシンクタンクの間では2029年以降、成長率は2％台に低下するという予測が多く、習近平指導部が「高水準の社会主義市場経済体制を全面建設する」としている2035年には2％を割り込むと予測するところも出てきています。人口減少や少子高齢化、それに伴う労働人口の減少など、構造的な問題も成長の重荷となり、金利の低下を促しています。「中国高成長終焉の象徴的事例の1つ」中国の金融・経済情勢に詳しいあるエコノミストは日中の金利逆転をこう表現しました。デフレによる景気の長期停滞に苦しんだ日本は金融緩和を続け、長らく金利という市場機能を失いましたが、その機能をようやく取り戻そうとしています。これに対し、政府が市場を管理してきた中国は、いまその制御の難しさに直面し、対応に苦慮しているように見えます。習近平指導部が打ち出した金融緩和強化の方針は、デフレに苦しんだかつての日本をほうふつとさせます。中国は大規模な景気刺激策と「適度に緩和的」な金融政策でリーマンショックを乗り越え、2010年にGDPで日本を逆転。世界2位の経済大国となりました。それから14年。金利の世界で起きた日中逆転は、中国が転換期を迎えていることを示しています。注目予定アメリカのFRB＝連邦準備制度理事会が金融政策を決める会合を開き、19日、政策金利を発表します。先月まで2会合連続で利下げしていて、追加の利下げに踏み切るか注目されます。同じ19日には日銀も金融政策決定会合を開くほか、イングランド銀行も政策金利を決める予定で、主要な中央銀行の金融政策の発表が相次ぎます。（12月16日「おはよう日本」で放送予定）,Japan,,0.021095167845487595,0.9764475226402283,0.0024574000854045153,,,,-0.01863776776008308
https://www3.nhk.or.jp/news/html/20241214/k10014667701000.html,nhk,center,Business,女性管理職の比率公表 企業に義務づける方針を検討 厚生労働省,女性管理職の比率公表 企業に義務づける方針を検討 厚生労働省厚生労働省が昨年度行った調査では、全国の企業で課長級以上の管理職に占める女性の割合は12.7％と、国際的に見ても低い水準にとどまっています。このため、女性管理職の積極的な登用を促そうと、厚生労働省は、先月開かれた労使などでつくる審議会で、企業に対して女性の管理職比率の公表を義務づける方針案を示しました。それによりますと、対象は従業員101人以上の企業で、就職活動を行う人が職場を選ぶ際の参考情報として役立ててもらうねらいもあるということです。厚生労働省は審議会での議論も踏まえ、年内にも正式に取りまとめることにしています。女性管理職の割合 日本は12.9％と低水準 2022年時点労働政策研究・研修機構が公表した女性管理職の割合の国際比較では、2022年時点で比率が高い順に▽スウェーデンが41.7％▽アメリカが41％▽シンガポールが40.3％▽フランスが39.9％などとなっていて、同じ調査で日本は12.9％と低い水準でした。厚生労働省の研究会がことし8月に公表した報告書では、日本では男女に賃金の格差があり、女性管理職の比率の低さがその要因の一つだと指摘されています。そこで、厚生労働省は審議会で、現在、従業員301人以上の企業に公表が義務づけられている男女の賃金格差についても、その対象を拡大して101人以上とする方針案を先月、示しました。こちらも年内にも正式にとりまとめることにしています。女性管理職比率の公表義務づけ 期待する声女性の管理職比率の公表を企業に義務づけてほしいと期待する声があがっています。そのひとりが中小企業で営業の仕事をしていて転職を考えている30代の女性です。女性は今の職場で、管理職を目指して働いてきましたが、ことし第一子を出産して育休を取得しました。しかし、職場にいる管理職の大半が長時間労働をしていて、ロールモデルになるような子育て中の女性がほとんどいないことから、将来のキャリアに不安を感じ転職を考え始めました。探しているのは、テレワークやフレックスなどの制度があり子育てをしながら自分の成長を目指せる会社で、女性の管理職比率が公表されていれば職場を選ぶ際の指標になると考えています。女性は「今の職場では、産休や育休から戻ると第一線ではないところに異動する人も多い。管理職になろうとするタイミングと出産や結婚が重なってしまいキャリアをストップせざるをえない。今後は柔軟な働き方を認めてもらいながらも競争社会でやっていける会社を受けてみたいと考えていて、女性管理職比率が公表されれば、この会社に入ろうかと判断するひとつの指標になる」と話していました。また、女性に特化した人材サービスを展開する都内の会社も公表の義務づけに期待しています。この会社は女性管理職比率を高めたいと考える企業に対して、マネージャーなどの立場に関心がある求職者を紹介する事業などを展開しています。この会社ではことし1月、管理職経験のある全国の女性260人を対象に「管理職への挑戦でハードルになったこと」をアンケート調査しました。最も多かったのが▽「ワークライフバランスへの懸念」で39.6％次いで▽「精神的負担が大きいこと」で34.2％▽「ジェンダーバイアスに基づく評価や昇進の妨げ」が23.1％となりました。こうした状況も女性管理職比率の公表が義務づけられれば、少しずつ改善されていくのではと期待しています。人材サービス会社「Waris」の田中美和共同代表は「管理職になると長時間労働を求められることもあって、挑戦をためらう人もいる。また、出産をきっかけに短時間勤務となり、業務内容が限られ、なかなか評価されないケースもある。公表が義務づけられることで企業間の競争原理も働き、柔軟な働き方が促進されるなど企業風土の改善が期待できる」と話していました。比率公表して女性の積極的な登用進める企業も女性管理職の比率を公表し、積極的な登用を進めている企業も出てきています。全国で173店舗を展開するホテルチェーン「スーパーホテル」は、正社員がおよそ130人いて男女の割合が半々となっています。会社では女性が活躍できる場を増やそうと13年前の2011年に昇進制度を見直し、筆記試験や面接などで性別を問わず客観的に評価する制度を導入しました。また、フロントや接客が中心だった女性の職場を営業や企画などに拡大してきました。その結果、女性管理職の割合は2011年度には13％余りでしたが、今年度は28％余りに上昇しました。こうした取り組みによって、美容品を設置した女性専用の部屋づくりや、オーガニック素材のアメニティーの導入なども進み多様な客が訪れるようになり売り上げの増加につながっているということです。30代の男性の社員は「男性も女性も仕事をきっちりと評価されていると感じる。男性も女性もある程度同じ数で管理職がいたほうがサービスの開発もスピード感を持ってできているのではないか」と話しています。おととしからは管理職手前の候補生を対象に、専門の研修を受けてもらい上司と1対1で面談する取り組みを開始し、仕事上の悩みや不安に2人で向き合い解決策を探っています。会社では今後、子育て中の社員への配慮として育休からの復帰後、一定期間は宿泊を伴う出張に行かなくても、管理職のままでいられる制度を設けることも検討しています。女性管理職比率の公表が義務づけられれば、企業も人材確保のため、人事制度の改善により努めなくてはならないと考えています。経営品質本部の星山英子本部長は「採用の面でも女性が活躍している企業で勤めたいという若い方々も多いと思うので、その対策も必要だ。男性、女性だからではなく、能力や人間性を重視して評価する会社になっていく必要があると思う」と話していました。専門家「比率が低い要因 企業に考えてもらうことが重要」労働政策に詳しい東京大学の佐藤博樹名誉教授は「女性管理職比率の数字を公表すること自体が目的ではなく、比率が高い低いといった要因をきちんと企業に考えてもらうことが重要だ。比率が低い場合は、どこに原因があって、これから何を改善するのかということも合わせて公表してもらうことも大事だ」と指摘しています。その上で「企業は、結婚や出産などのライフイベントがあっても社員が勤め続けることができ、管理職につながる仕事の経験や能力を身につけられる環境を整備していかないといけない。また、男女問わず管理職になりたくない人も増えている中、管理職の働き方改革を進めていく必要もあると思う。情報の公表をきっかけに社内の働き方や人事制度を見直していくことが大事だ」と話していました。,Japan,,0.0027613607235252857,0.9959741234779358,0.0012644330272451043,,,,-0.0014969276962801814
https://www3.nhk.or.jp/news/html/20241214/k10014667521000.html,nhk,center,Business,“所得税控除額123万円に”自民・公明案に国民民主反発 調整へ,“所得税控除額123万円に”自民・公明案に国民民主反発 調整へ自民・公明両党は13日、国民民主党と5回目となる税制協議を行い、「年収103万円の壁」の見直しに向けて具体案を示しました。それによりますと、所得税の控除額を現在の103万円から20万円引き上げて123万円に変更し、年末調整で対応する形で来年から実施するとしています。引き上げの根拠は、1995年からの食料や光熱費など生活に欠かせない品目の物価上昇をもとに、控除額を20％引き上げると説明しました。これに対し国民民主党は、先の3党の幹事長合意で控除額について「178万円を目指す」としていることを踏まえ、受け入れられないとして、さらに引き上げるよう求めました。国民民主党の古川税制調査会長は「与党は『可能なかぎりの誠意を尽くした数字だ』と話していたが、この案では話にならない」と反発しました。控除額の引き上げ幅をめぐり、与党と国民民主党の認識に溝があることから、3党は来週も調整を続けることにしています。,Japan,,0.19359605014324188,0.8018314838409424,0.004572402685880661,,,,-0.18902364745736122
https://www3.nhk.or.jp/news/html/20241213/k10014667761000.html,nhk,center,Business,円相場 NY市場 一時1ドル＝153円台後半まで値下がり,円相場 NY市場 一時1ドル＝153円台後半まで値下がり市場では、日銀が来週開く金融政策を決める会合で追加の利上げを見送るという見方が広がり、日米の金利差が縮まりにくくなるという思惑から、円売りドル買いの動きが強まりました。市場関係者は「FRB＝連邦準備制度理事会による利下げのペースが緩やかになるという観測などを背景に、アメリカの長期金利が上昇したことも加わって、円売りドル買いの動きが進んだ形だ」と話しています。,Japan,,0.40091076493263245,0.59035325050354,0.008736028335988522,,,,-0.3921747365966439
https://www3.nhk.or.jp/news/html/20241213/k10014667681000.html,nhk,center,Business,ヤマト運輸 日本郵便に配達協業の見直し求め打診,ヤマト運輸 日本郵便に配達協業の見直し求め打診ヤマト運輸と日本郵便は、物流のひっ迫への対応としてメール便と薄型荷物の配達業務で2023年6月に協業を発表し、ヤマト運輸から日本郵便への業務の委託を進めてきました。関係者によりますと、この協業について、ヤマト運輸側が日本郵便に対し、薄型荷物「クロネコゆうパケット」の配達業務の委託を中断する打診を行ったということです。2025年1月から2026年3月までの間、委託を中断し、見直しについての協議を行うよう求めています。この薄型荷物の取扱量は協業発表前の2022年度でおよそ4億個にのぼっていましたが、日本郵便側は、中断の打診は協業の合意内容に反するとしています。両社の協業が発表された際は、物流のひっ迫が深刻化する中で競合相手と手を結んだことが注目されましたが、協業の見直しが行われれば、それぞれの今後の事業戦略にも影響を与えそうです。,Japan,,0.350685715675354,0.631127655506134,0.0181866604834795,,,,-0.3324990551918745
https://www3.nhk.or.jp/news/html/20241213/k10014667361000.html,nhk,center,Business,円相場 ドルに対して値下がり 日米での金融政策の会合を前に,円相場 ドルに対して値下がり 日米での金融政策の会合を前に午後5時時点の円相場は、12日と比べて22銭、円安ドル高の1ドル＝152円79銭から81銭でした。一方、ユーロに対しては、12日と比べて64銭、円高ユーロ安の1ユーロ＝159円81銭から85銭でした。ユーロはドルに対して、1ユーロ＝1.0459から60ドルでした。市場関係者は「来週開かれる金融政策を決める会合で日銀が追加の利上げを見送るという見方などから朝方は円が売られたがその後の動きは限定的だった。来週はアメリカでも金融政策を決める会合が予定されていて、投資家の関心が高まっている」と話しています。,Japan,,0.07477954030036926,0.9234289526939392,0.001791431219317019,,,,-0.07298810908105224
https://www3.nhk.or.jp/news/html/20241213/k10014667341000.html,nhk,center,Business,日本取引所グループ 東証職員問題で再発防止に向け各地で研修,日本取引所グループ 東証職員問題で再発防止に向け各地で研修東京証券取引所の20代の男性職員は、業務を通じて知った企業のTOBに関する情報を家族に伝えた疑いがあるとして、証券取引等監視委員会から強制調査を受けたことが明らかになっています。これについて日本取引所グループの山道裕己CEOは、13日の会見で「調査が継続中でわれわれも詳しい内容は把握していない」と述べました。一方「社員に対するeラーニングの実施や、自主規制法人の担当者による講演を東京、大阪で開くなど、今できることから始めていこうという努力をしている」と述べ、禁じられているインサイダー取引についての研修を各地で実施するなど、再発防止に向けた取り組みを進めていると明らかにしました。このほか野村証券に勤めていた社員が強盗殺人未遂と放火の罪で起訴された事件など、金融業界で不祥事が相次いだことについて、山道CEOは「投資家からの信頼回復、信頼確保に向けて努力してほしいし、われわれも努力する」と述べました。,Japan,,0.9154154658317566,0.03126349672675133,0.05332100763916969,,,,-0.8620944581925869
https://www3.nhk.or.jp/news/html/20241213/k10014666981000.html,nhk,center,Business,北陸新幹線延伸 与党チームが京都と大阪の知事らから意見聴取,北陸新幹線延伸 与党チームが京都と大阪の知事らから意見聴取北陸新幹線の新大阪までの延伸をめぐっては、与党のプロジェクトチームが福井県小浜市を通って京都駅に南下する「小浜・京都ルート」で建設することを決めていて、京都駅の位置をめぐる3つのルート案から年内に1つを選定する方針です。13日はプロジェクトチームの委員会が、京都府の西脇知事、京都市の松井市長、大阪府の吉村知事から直接、意見を聞きました。このうち、京都府と京都市からは、酒造りなど京都の産業を支える地下水や、トンネルの掘削時に出る土の処理、それに交通渋滞などについて強い懸念があるとしたうえで、スケジュールやルートを含めて、慎重な検討を求める意見が出されました。また、大阪府は、費用や工期が大きく膨らんでいることなどへの懸念を伝え、地元の費用負担の軽減などを求めたということです。一方、それぞれからは、具体的なルート案についての賛否は示されず、与党のプロジェクトチームは、地元自治体からの意見も踏まえて、ルート案の選定を進める方針です。大阪 吉村知事「一日も早い全線開業を」大阪府の吉村知事は、委員会のヒアリングのあと、報道陣の取材に対し「大阪までの一日も早い全線開業が一番重要だと話した。3つのルート案については、費用対便益がどうなっているかに加えて、工事期間が当初の計画と比べて倍に延びていることや、大阪府内での地下水に与える影響などの懸念を指摘した」と述べました。また、日本維新の会の前原共同代表などから、滋賀県の米原駅を経由するルートへの見直しを求める声が出ていることについて、「『米原ルート』を比較・検討した時と前提条件が変わっているところがあるのではないか。私は米原ルートありきではないが、丁寧な説明が必要で、みんなが納得しないと一日も早い全線開業はない」と述べました。京都 西脇知事「慎重な調査と地元への丁寧な説明を」京都府の西脇知事は、委員会のヒアリングのあと、報道陣の取材に対し「施工するうえで発生する土の処分方法や地下水に与える影響など課題がある。それらに対する慎重な調査と地元への丁寧な説明が必要だと伝えた。建設費については、地方の負担の最小化と、受益に応じた負担となるようお願いした」と述べました。また、京都駅の位置をめぐる3つのルート案について、「比較・検討するだけの判断材料を持っていないので、今のところは答えられないと話した」と述べました。京都 松井市長「ルートの決定は慎重に慎重を重ねて精査を」京都市の松井市長は、委員会のヒアリングのあと、報道陣の取材に対し「地下水への影響や工事に伴う、特に観光シーズンの際の交通渋滞の可能性などの懸念を伝え、ルートの決定は慎重に慎重を重ねて精査してほしいと要望した。委員から反論はなく、十分に理解してもらったと思う。これらの懸念をしっかり市民に説明しないと、職責を果たせないと思っている」と述べました。,Japan,,0.009108445607125759,0.9856970310211182,0.005194495897740126,,,,-0.0039139497093856335
https://www3.nhk.or.jp/news/html/20241213/k10014666941000.html,nhk,center,Business,株価 値下がり 当面の利益確定しようと売り注文広がる,株価 値下がり 当面の利益確定しようと売り注文広がる▽日経平均株価、13日の終値は12日より378円70銭安い3万9470円44銭。▽東証株価指数=トピックスは26.47下がって2746.56。▽1日の出来高は19億9363万株でした。市場関係者は「12日のニューヨーク市場で株価が値下がりしたことや、日経平均株価がきのうまで4営業日連続で値上がりしていたことから利益確定の売り注文が広がった。来週は日米ともに金融政策を決める会合が予定されていて、投資家の注目が高まっている」話しています。,Japan,,0.03614294156432152,0.956942617893219,0.006914456374943256,,,,-0.02922848518937826
https://www3.nhk.or.jp/news/html/20241213/k10014666921000.html,nhk,center,Business,中野国交相 JAL機長の飲酒めぐり「遺憾」行政指導含め対応へ,中野国交相 JAL機長の飲酒めぐり「遺憾」行政指導含め対応へ日本航空では今月1日、オーストラリアのメルボルンから成田に向かう便の機長2人が前日に会社の規定を上回る量の飲酒をした影響で、この便の出発がおよそ3時間遅れました。ことし4月にもアメリカで機長と客室乗務員らが飲酒して騒いだことで便が欠航していて、国土交通省に再発防止策を提出していました。これについて中野国土交通大臣は、13日の閣議のあとの会見で「再発防止を進めている中で、このような事案が発生したことは誠に遺憾だ」と述べました。そのうえで「日本航空に対してさらなる事実関係の調査を指示しているところであり、その結果などを踏まえて厳正に対応する」と述べ、行政指導を含め厳しく対応する考えを示しました。,Japan,,0.9952287673950195,0.002612209413200617,0.002159016439691186,,,,-0.9930697509553283
